Drug1_CID,Drug2_CID,HSA_values,Bliss_values,Loewe_values,ZIP_values,HSA,Bliss,Loewe,ZIP,in_pharmacome
24199313,5831,"[7.89, 7.89]","[6.73, 6.73]","[7.89, 7.89]","[6.73, 6.73]",7.89,6.73,7.89,6.73,yes
24199313,5833,"[8.0, 8.0]","[6.16, 6.16]","[7.99, 7.99]","[6.16, 6.16]",8.0,6.16,7.99,6.16,yes
24199313,5944,[0.971],[21.793],[-12.441],[19.782],0.97,21.79,-12.44,19.78,yes
24199313,5991,"[-33.96, -33.96]","[-35.47, -35.47]","[-33.96, -33.96]","[-35.47, -35.47]",-33.96,-35.47,-33.96,-35.47,yes
24199313,6013,"[4.63, 4.63]","[3.07, 3.07]","[4.63, 4.63]","[3.07, 3.07]",4.63,3.07,4.63,3.07,yes
24199313,6018,"[4.86, 4.86]","[3.39, 3.39]","[4.83, 4.83]","[3.39, 3.39]",4.86,3.39,4.83,3.39,yes
24199313,60490,"[5.4, 5.4]","[3.45, 3.45]","[5.33, 5.33]","[3.45, 3.45]",5.4,3.45,5.33,3.45,yes
24199313,60606,"[2.28, 2.28]","[0.95, 0.95]","[2.28, 2.28]","[0.95, 0.95]",2.28,0.95,2.28,0.95,yes
24199313,60648,"[5.44, 5.44]","[3.63, 3.63]","[5.43, 5.43]","[3.63, 3.63]",5.44,3.63,5.43,3.63,yes
24199313,60753,"[5.73, 5.73]","[4.55, 4.55]","[5.73, 5.73]","[4.55, 4.55]",5.73,4.55,5.73,4.55,yes
24199313,60795,"[-5.6, -5.6]","[-7.65, -7.65]","[-5.62, -5.62]","[-7.65, -7.65]",-5.6,-7.65,-5.62,-7.65,yes
24199313,6178111,"[-30.61, -30.61]","[-31.71, -31.71]","[-30.62, -30.62]","[-31.71, -31.71]",-30.61,-31.71,-30.62,-31.71,yes
24199313,6253,"[2.95, 2.95]","[1.07, 1.07]","[2.93, 2.93]","[1.07, 1.07]",2.95,1.07,2.93,1.07,yes
24199313,6442177,"[-18.65, -18.65]","[-23.19, -23.19]","[-18.65, -18.65]","[-23.19, -23.19]",-18.65,-23.19,-18.65,-23.19,yes
24199313,65028,"[4.27, 4.27]","[2.76, 2.76]","[4.27, 4.27]","[2.76, 2.76]",4.27,2.76,4.27,2.76,yes
24199313,656583,"[-7.69, -7.69]","[-9.25, -9.25]","[-7.72, -7.72]","[-9.25, -9.25]",-7.69,-9.25,-7.72,-9.25,yes
24199313,657298,"[1.87, 1.87]","[0.62, 0.62]","[1.8, 1.8]","[0.62, 0.62]",1.87,0.62,1.8,0.62,yes
24199313,667484,"[-3.01, -3.01]","[-4.05, -4.05]","[-3.04, -3.04]","[-4.05, -4.05]",-3.01,-4.05,-3.04,-4.05,yes
24199313,667490,"[-8.25, -8.25]","[-10.46, -10.46]","[-8.28, -8.28]","[-10.46, -10.46]",-8.25,-10.46,-8.28,-10.46,yes
24199313,681,"[-3.42, -3.42]","[-4.73, -4.73]","[-3.43, -3.43]","[-4.73, -4.73]",-3.42,-4.73,-3.43,-4.73,yes
24199313,68617,"[1.26, 1.26]","[-0.49, -0.49]","[1.25, 1.25]","[-0.49, -0.49]",1.26,-0.49,1.25,-0.49,yes
24199313,6883,"[-3.93, -3.93]","[-5.17, -5.17]","[-3.93, -3.93]","[-5.17, -5.17]",-3.93,-5.17,-3.93,-5.17,yes
24199313,6914273,"[5.41, 5.41]","[2.67, 2.67]","[5.36, 5.36]","[2.67, 2.67]",5.41,2.67,5.36,2.67,yes
24199313,6917698,"[-4.1, -4.1]","[-5.3, -5.3]","[-4.1, -4.1]","[-5.3, -5.3]",-4.1,-5.3,-4.1,-5.3,yes
24199313,6918296,"[-15.84, -15.84]","[-16.98, -16.98]","[-15.84, -15.84]","[-16.98, -16.98]",-15.84,-16.98,-15.84,-16.98,yes
24199313,6918837,"[4.3, -13.084, 4.297, 4.3]","[4.95, 4.493, 4.947, 4.95]","[1.42, -15.758, 1.421, 1.42]","[7.67, 12.692, 7.67, 7.67]",-0.05,4.84,-2.87,8.93,yes
24199313,74989,"[-4.51, -4.51]","[-5.56, -5.56]","[-4.57, -4.57]","[-5.56, -5.56]",-4.51,-5.56,-4.57,-5.56,yes
24199313,77999,"[9.34, 9.34]","[8.03, 8.03]","[9.32, 9.32]","[8.03, 8.03]",9.34,8.03,9.32,8.03,yes
24199313,8226,"[-2.01, -2.01]","[-3.46, -3.46]","[-2.01, -2.01]","[-3.46, -3.46]",-2.01,-3.46,-2.01,-3.46,yes
24199313,83898,"[-30.38, -30.38]","[-31.81, -31.81]","[-30.39, -30.39]","[-31.81, -31.81]",-30.38,-31.81,-30.39,-31.81,yes
24199313,92722,"[5.02, 5.02]","[3.81, 3.81]","[4.99, 4.99]","[3.81, 3.81]",5.02,3.81,4.99,3.81,yes
24199313,9444,"[-1.09, -1.09]","[-3.65, -3.65]","[-1.11, -1.11]","[-3.65, -3.65]",-1.09,-3.65,-1.11,-3.65,yes
24199313,9651,"[-9.84, -9.84]","[-11.14, -11.14]","[-9.89, -9.89]","[-11.14, -11.14]",-9.84,-11.14,-9.89,-11.14,yes
24199313,9690109,"[3.21, 3.21]","[2.1, 2.1]","[3.16, 3.16]","[2.1, 2.1]",3.21,2.1,3.16,2.1,yes
2449,25126798,"[8.22, 8.222, 8.22]","[9.67, 9.671, 9.67]","[6.3, 6.358, -1.4]","[7.67, 7.671, 8.45]",8.22,9.67,3.75,7.93,yes
2449,6918837,"[2.03, 2.026, 2.03]","[4.55, 4.554, 4.55]","[-9.27, -9.248, -9.48]","[3.02, 3.025, 3.37]",2.03,4.55,-9.33,3.14,yes
2466,25126798,"[3.57, 3.568, 3.57]","[12.82, 12.819, 12.82]","[-24.66, -24.657, -24.62]","[13.99, 14.008, 14.78]",3.57,12.82,-24.65,14.26,yes
2466,6918837,"[-6.15, -6.152, -6.15]","[-16.13, -16.128, -16.13]","[-21.62, -21.584, -22.64]","[-11.05, -11.037, -9.9]",-6.15,-16.13,-21.95,-10.66,yes
2471,2477,"[-11.59, -11.59]","[-25.64, -25.64]","[-11.59, -11.59]","[-25.64, -25.64]",-11.59,-25.64,-11.59,-25.64,yes
2471,25126798,"[-2.24, -2.236, -2.24]","[5.69, 5.69, 5.69]","[-29.99, -29.994, -19.35]","[6.88, 6.82, 5.75]",-2.24,5.69,-26.44,6.48,yes
2471,2578,"[-7.97, -7.97]","[-22.91, -22.91]","[-7.98, -7.98]","[-22.91, -22.91]",-7.97,-22.91,-7.98,-22.91,yes
2471,26879,"[-11.35, -11.35]","[-25.34, -25.34]","[-11.36, -11.36]","[-25.34, -25.34]",-11.35,-25.34,-11.36,-25.34,yes
2471,2733526,"[-20.17, -20.17]","[-33.44, -33.44]","[-20.17, -20.17]","[-33.44, -33.44]",-20.17,-33.44,-20.17,-33.44,yes
2471,2771,"[4.72, 4.72]","[-10.02, -10.02]","[4.71, 4.71]","[-10.02, -10.02]",4.72,-10.02,4.71,-10.02,yes
2471,2796,"[-5.26, -5.26]","[-19.53, -19.53]","[-5.28, -5.28]","[-19.53, -19.53]",-5.26,-19.53,-5.28,-19.53,yes
2471,3002977,"[-10.2, -10.2]","[-25.42, -25.42]","[-10.2, -10.2]","[-25.42, -25.42]",-10.2,-25.42,-10.2,-25.42,yes
2471,3019,"[0.39, 0.39]","[-0.32, -0.32]","[0.39, 0.39]","[-0.32, -0.32]",0.39,-0.32,0.39,-0.32,yes
2471,3033637,"[-8.76, -8.76]","[-21.55, -21.55]","[-8.77, -8.77]","[-21.55, -21.55]",-8.76,-21.55,-8.77,-21.55,yes
2471,3034010,"[-5.73, -5.73]","[-20.87, -20.87]","[-5.74, -5.74]","[-20.87, -20.87]",-5.73,-20.87,-5.74,-20.87,yes
2471,3034034,"[-38.38, -38.38]","[-48.38, -48.38]","[-38.38, -38.38]","[-48.38, -48.38]",-38.38,-48.38,-38.38,-48.38,yes
2471,3036780,"[-10.72, -10.72]","[-25.17, -25.17]","[-10.72, -10.72]","[-25.17, -25.17]",-10.72,-25.17,-10.72,-25.17,yes
2471,3038,"[6.29, 6.29]","[-8.96, -8.96]","[6.29, 6.29]","[-8.96, -8.96]",6.29,-8.96,6.29,-8.96,yes
2471,3052,"[34.86, 34.86]","[19.17, 19.17]","[34.85, 34.85]","[19.17, 19.17]",34.86,19.17,34.85,19.17,yes
2471,3055,"[2.6, 2.6]","[-12.14, -12.14]","[2.59, 2.59]","[-12.14, -12.14]",2.6,-12.14,2.59,-12.14,yes
2471,3108,"[-36.86, -36.86]","[-44.55, -44.55]","[-36.86, -36.86]","[-44.55, -44.55]",-36.86,-44.55,-36.86,-44.55,yes
2471,3117,"[4.02, 4.02]","[2.0, 2.0]","[4.02, 4.02]","[2.0, 2.0]",4.02,2.0,4.02,2.0,yes
2471,3121,"[9.32, 9.32]","[-2.26, -2.26]","[9.3, 9.3]","[-2.26, -2.26]",9.32,-2.26,9.3,-2.26,yes
2471,3156,"[10.75, 10.75]","[-2.96, -2.96]","[10.75, 10.75]","[-2.96, -2.96]",10.75,-2.96,10.75,-2.96,yes
2471,31703,"[3.87, 3.87]","[3.36, 3.36]","[3.8, 3.8]","[3.36, 3.36]",3.87,3.36,3.8,3.36,yes
2471,3229,"[-6.6, -6.6]","[-21.7, -21.7]","[-6.6, -6.6]","[-21.7, -21.7]",-6.6,-21.7,-6.6,-21.7,yes
2471,3331,"[-3.96, -3.96]","[-17.85, -17.85]","[-3.96, -3.96]","[-17.85, -17.85]",-3.96,-17.85,-3.96,-17.85,yes
2471,3342,"[-12.01, -12.01]","[-24.21, -24.21]","[-12.03, -12.03]","[-24.21, -24.21]",-12.01,-24.21,-12.03,-24.21,yes
2471,3373,"[-9.49, -9.49]","[-23.7, -23.7]","[-9.5, -9.5]","[-23.7, -23.7]",-9.49,-23.7,-9.5,-23.7,yes
2471,3397,"[-18.7, -18.7]","[-32.42, -32.42]","[-18.7, -18.7]","[-32.42, -32.42]",-18.7,-32.42,-18.7,-32.42,yes
2471,3406,"[47.62, 47.62]","[33.41, 33.41]","[47.6, 47.6]","[33.41, 33.41]",47.62,33.41,47.6,33.41,yes
2471,3446,"[-5.67, -5.67]","[-19.5, -19.5]","[-5.69, -5.69]","[-19.5, -19.5]",-5.67,-19.5,-5.69,-19.5,yes
2471,3519,"[-11.67, -11.67]","[-26.87, -26.87]","[-11.67, -11.67]","[-26.87, -26.87]",-11.67,-26.87,-11.67,-26.87,yes
2471,3637,"[-11.68, -11.68]","[-24.82, -24.82]","[-11.68, -11.68]","[-24.82, -24.82]",-11.68,-24.82,-11.68,-24.82,yes
2471,3652,"[-0.52, -0.52]","[-14.26, -14.26]","[-0.53, -0.53]","[-14.26, -14.26]",-0.52,-14.26,-0.53,-14.26,yes
2471,3657,"[-9.92, -9.92]","[-10.49, -10.49]","[-9.92, -9.92]","[-10.49, -10.49]",-9.92,-10.49,-9.92,-10.49,yes
2471,3696,"[-8.6, -8.6]","[-22.59, -22.59]","[-8.61, -8.61]","[-22.59, -22.59]",-8.6,-22.59,-8.61,-22.59,yes
2471,37542,"[0.04, 0.04]","[-1.64, -1.64]","[0.04, 0.04]","[-1.64, -1.64]",0.04,-1.64,0.04,-1.64,yes
2471,3779,"[-39.37, -39.37]","[-45.37, -45.37]","[-39.37, -39.37]","[-45.37, -45.37]",-39.37,-45.37,-39.37,-45.37,yes
2471,38521,"[-12.58, -12.58]","[-27.83, -27.83]","[-12.58, -12.58]","[-27.83, -27.83]",-12.58,-27.83,-12.58,-27.83,yes
2471,387447,"[0.8, 0.8]","[0.38, 0.38]","[0.78, 0.78]","[0.38, 0.38]",0.8,0.38,0.78,0.38,yes
2471,3878,"[-9.77, -9.77]","[-24.39, -24.39]","[-9.77, -9.77]","[-24.39, -24.39]",-9.77,-24.39,-9.77,-24.39,yes
2471,3883,"[3.29, 3.29]","[-8.3, -8.3]","[3.29, 3.29]","[-8.3, -8.3]",3.29,-8.3,3.29,-8.3,yes
2471,38853,"[-4.76, -4.76]","[-19.77, -19.77]","[-4.76, -4.76]","[-19.77, -19.77]",-4.76,-19.77,-4.76,-19.77,yes
2471,3899,"[2.45, 2.45]","[0.62, 0.62]","[2.45, 2.45]","[0.62, 0.62]",2.45,0.62,2.45,0.62,yes
2471,3955,"[2.49, 2.49]","[-11.02, -11.02]","[2.49, 2.49]","[-11.02, -11.02]",2.49,-11.02,2.49,-11.02,yes
2471,4011,"[-48.05, -48.05]","[-56.12, -56.12]","[-48.05, -48.05]","[-56.12, -56.12]",-48.05,-56.12,-48.05,-56.12,yes
2471,4030,"[-2.94, -2.94]","[-16.96, -16.96]","[-2.95, -2.95]","[-16.96, -16.96]",-2.94,-16.96,-2.95,-16.96,yes
2471,4032,"[-9.89, -9.89]","[-24.13, -24.13]","[-9.9, -9.9]","[-24.13, -24.13]",-9.89,-24.13,-9.9,-24.13,yes
2471,4037,"[55.3, 55.3]","[44.8, 44.8]","[55.3, 55.3]","[44.8, 44.8]",55.3,44.8,55.3,44.8,yes
2471,4054,"[-10.79, -10.79]","[-25.8, -25.8]","[-10.8, -10.8]","[-25.8, -25.8]",-10.79,-25.8,-10.8,-25.8,yes
2471,4060,"[4.03, 4.03]","[-10.6, -10.6]","[4.03, 4.03]","[-10.6, -10.6]",4.03,-10.6,4.03,-10.6,yes
2471,4075,"[-11.29, -11.29]","[-24.73, -24.73]","[-11.31, -11.31]","[-24.73, -24.73]",-11.29,-24.73,-11.31,-24.73,yes
2471,4091,"[0.01, 0.01]","[-14.14, -14.14]","[0.0, -0.0]","[-14.14, -14.14]",0.01,-14.14,0.0,-14.14,yes
2471,4121,"[-3.94, -3.94]","[-18.83, -18.83]","[-3.94, -3.94]","[-18.83, -18.83]",-3.94,-18.83,-3.94,-18.83,yes
2471,41774,"[-6.25, -6.25]","[-19.6, -19.6]","[-6.26, -6.26]","[-19.6, -19.6]",-6.25,-19.6,-6.26,-19.6,yes
2471,4197,"[-8.18, -8.18]","[-23.28, -23.28]","[-8.19, -8.19]","[-23.28, -23.28]",-8.18,-23.28,-8.19,-23.28,yes
2471,4201,"[-9.5, -9.5]","[-24.57, -24.57]","[-9.51, -9.51]","[-24.57, -24.57]",-9.5,-24.57,-9.51,-24.57,yes
2471,4211,"[-12.02, -12.02]","[-17.29, -17.29]","[-12.02, -12.02]","[-17.29, -17.29]",-12.02,-17.29,-12.02,-17.29,yes
2471,4212,"[-0.7, -0.7]","[-1.32, -1.32]","[-0.71, -0.71]","[-1.32, -1.32]",-0.7,-1.32,-0.71,-1.32,yes
2471,4369359,"[-9.27, -9.27]","[-24.26, -24.26]","[-9.27, -9.27]","[-24.26, -24.26]",-9.27,-24.26,-9.27,-24.26,yes
2471,439693,"[-11.39, -11.39]","[-26.38, -26.38]","[-11.41, -11.41]","[-26.38, -26.38]",-11.39,-26.38,-11.41,-26.38,yes
2471,441207,"[-2.27, -2.27]","[-2.74, -2.74]","[-2.34, -2.34]","[-2.74, -2.74]",-2.27,-2.74,-2.34,-2.74,yes
2471,441314,"[-9.03, -9.03]","[-23.41, -23.41]","[-9.05, -9.05]","[-23.41, -23.41]",-9.03,-23.41,-9.05,-23.41,yes
2471,445643,"[-10.8, -10.8]","[-23.51, -23.51]","[-10.8, -10.8]","[-23.51, -23.51]",-10.8,-23.51,-10.8,-23.51,yes
2471,446156,"[-1.08, -1.08]","[-1.54, -1.54]","[-1.13, -1.13]","[-1.54, -1.54]",-1.08,-1.54,-1.13,-1.54,yes
2471,446541,"[3.6, 3.6]","[2.73, 2.73]","[3.6, 3.6]","[2.73, 2.73]",3.6,2.73,3.6,2.73,yes
2471,4499,"[-11.43, -11.43]","[-25.82, -25.82]","[-11.43, -11.43]","[-25.82, -25.82]",-11.43,-25.82,-11.43,-25.82,yes
2471,4649,"[44.62, 44.62]","[30.56, 30.56]","[44.62, 44.62]","[30.56, 30.56]",44.62,30.56,44.62,30.56,yes
2471,4674,"[-4.06, -4.06]","[-14.89, -14.89]","[-4.07, -4.07]","[-14.89, -14.89]",-4.06,-14.89,-4.07,-14.89,yes
2471,4688,"[7.87, 7.87]","[-7.32, -7.32]","[7.87, 7.87]","[-7.32, -7.32]",7.87,-7.32,7.87,-7.32,yes
2471,4909,"[-5.21, -5.21]","[-19.6, -19.6]","[-5.23, -5.23]","[-19.6, -19.6]",-5.21,-19.6,-5.23,-19.6,yes
2471,4911,"[42.75, 42.75]","[28.19, 28.19]","[42.75, 42.75]","[28.19, 28.19]",42.75,28.19,42.75,28.19,yes
2471,4912,"[-11.27, -11.27]","[-24.14, -24.14]","[-11.28, -11.28]","[-24.14, -24.14]",-11.27,-24.14,-11.28,-24.14,yes
2471,4915,"[-5.36, -5.36]","[-20.18, -20.18]","[-5.37, -5.37]","[-20.18, -20.18]",-5.36,-20.18,-5.37,-20.18,yes
2471,5070,"[-7.32, -7.32]","[-21.89, -21.89]","[-7.32, -7.32]","[-21.89, -21.89]",-7.32,-21.89,-7.32,-21.89,yes
2471,5073,"[0.72, 0.72]","[-14.62, -14.62]","[0.72, 0.72]","[-14.62, -14.62]",0.72,-14.62,0.72,-14.62,yes
2471,51634,"[-1.89, -1.89]","[-17.72, -17.72]","[-1.89, -1.89]","[-17.72, -17.72]",-1.89,-17.72,-1.89,-17.72,yes
2471,5281081,"[-6.29, -6.29]","[-20.7, -20.7]","[-6.3, -6.3]","[-20.7, -20.7]",-6.29,-20.7,-6.3,-20.7,yes
2471,5284513,"[-22.13, -22.13]","[-32.18, -32.18]","[-22.13, -22.13]","[-32.18, -32.18]",-22.13,-32.18,-22.13,-32.18,yes
2471,5284583,"[19.58, 19.58]","[5.74, 5.74]","[19.56, 19.56]","[5.74, 5.74]",19.58,5.74,19.56,5.74,yes
2471,5284592,"[-5.68, -5.68]","[-17.45, -17.45]","[-5.68, -5.68]","[-17.45, -17.45]",-5.68,-17.45,-5.68,-17.45,yes
2471,5284627,"[-9.75, -9.75]","[-24.67, -24.67]","[-9.75, -9.75]","[-24.67, -24.67]",-9.75,-24.67,-9.75,-24.67,yes
2471,5291,"[7.09, 7.09]","[5.48, 5.48]","[7.09, 7.09]","[5.48, 5.48]",7.09,5.48,7.09,5.48,yes
2471,5311,"[0.8, 0.8]","[0.05, 0.05]","[0.8, 0.8]","[0.05, 0.05]",0.8,0.05,0.8,0.05,yes
2471,5311068,"[-11.27, -11.27]","[-24.99, -24.99]","[-11.27, -11.27]","[-24.99, -24.99]",-11.27,-24.99,-11.27,-24.99,yes
2471,5311181,"[-7.52, -7.52]","[-22.22, -22.22]","[-7.52, -7.52]","[-22.22, -22.22]",-7.52,-22.22,-7.52,-22.22,yes
2471,5311309,"[-3.31, -3.31]","[-18.49, -18.49]","[-3.33, -3.33]","[-18.49, -18.49]",-3.31,-18.49,-3.33,-18.49,yes
2471,5324346,"[-6.43, -6.43]","[-22.1, -22.1]","[-6.43, -6.43]","[-22.1, -22.1]",-6.43,-22.1,-6.43,-22.1,yes
2471,5329102,"[-8.45, -8.45]","[-22.79, -22.79]","[-8.46, -8.46]","[-22.79, -22.79]",-8.45,-22.79,-8.46,-22.79,yes
2471,5342,[-11.41],[-26.43],[-11.43],[-26.43],-11.41,-26.43,-11.43,-26.43,yes
2471,5358,"[-9.12, -9.12]","[-23.83, -23.83]","[-9.13, -9.13]","[-23.83, -23.83]",-9.12,-23.83,-9.13,-23.83,yes
2471,5360515,"[-9.56, -9.56]","[-24.27, -24.27]","[-9.56, -9.56]","[-24.27, -24.27]",-9.56,-24.27,-9.56,-24.27,yes
2471,5360696,"[-10.78, -10.78]","[-20.84, -20.84]","[-10.78, -10.78]","[-20.84, -20.84]",-10.78,-20.84,-10.78,-20.84,yes
2471,5401,"[1.19, 1.19]","[-12.72, -12.72]","[1.18, 1.18]","[-12.72, -12.72]",1.19,-12.72,1.18,-12.72,yes
2471,5426,"[-9.1, -9.1]","[-24.15, -24.15]","[-9.1, -9.1]","[-24.15, -24.15]",-9.1,-24.15,-9.1,-24.15,yes
2471,5462501,"[6.55, 6.55]","[-8.53, -8.53]","[6.54, 6.54]","[-8.53, -8.53]",6.55,-8.53,6.54,-8.53,yes
2471,54675776,"[-13.53, -13.53]","[-29.04, -29.04]","[-13.53, -13.53]","[-29.04, -29.04]",-13.53,-29.04,-13.53,-29.04,yes
2471,54680692,"[12.42, 12.42]","[-1.24, -1.24]","[12.42, 12.42]","[-1.24, -1.24]",12.42,-1.24,12.42,-1.24,yes
2471,54684141,"[-20.61, -20.61]","[-33.13, -33.13]","[-20.61, -20.61]","[-33.13, -33.13]",-20.61,-33.13,-20.61,-33.13,yes
2471,5493444,"[-6.41, -6.41]","[-21.6, -21.6]","[-6.42, -6.42]","[-21.6, -21.6]",-6.41,-21.6,-6.42,-21.6,yes
2471,5504,"[-11.28, -11.28]","[-23.99, -23.99]","[-11.29, -11.29]","[-23.99, -23.99]",-11.28,-23.99,-11.29,-23.99,yes
2471,5526,"[-11.1, -11.1]","[-24.55, -24.55]","[-11.12, -11.12]","[-24.55, -24.55]",-11.1,-24.55,-11.12,-24.55,yes
2471,55283,"[-10.95, -10.95]","[-25.06, -25.06]","[-10.95, -10.95]","[-25.06, -25.06]",-10.95,-25.06,-10.95,-25.06,yes
2471,5533,"[8.58, 8.58]","[-6.62, -6.62]","[8.58, 8.58]","[-6.62, -6.62]",8.58,-6.62,8.58,-6.62,yes
2471,5546,"[-4.73, -4.73]","[-19.81, -19.81]","[-4.73, -4.73]","[-19.81, -19.81]",-4.73,-19.81,-4.73,-19.81,yes
2471,5566,"[-7.48, -7.48]","[-22.36, -22.36]","[-7.5, -7.5]","[-22.36, -22.36]",-7.48,-22.36,-7.5,-22.36,yes
2471,5568,"[1.02, 1.02]","[-14.28, -14.28]","[1.02, 1.02]","[-14.28, -14.28]",1.02,-14.28,1.02,-14.28,yes
2471,5572,"[-0.23, -0.23]","[-14.94, -14.94]","[-0.23, -0.23]","[-14.94, -14.94]",-0.23,-14.94,-0.23,-14.94,yes
2471,5578,"[4.74, 4.74]","[-10.8, -10.8]","[4.74, 4.74]","[-10.8, -10.8]",4.74,-10.8,4.74,-10.8,yes
2471,56959,"[-14.84, -14.84]","[-29.68, -29.68]","[-14.84, -14.84]","[-29.68, -29.68]",-14.84,-29.68,-14.84,-29.68,yes
2471,5717,"[-10.11, -10.11]","[-24.86, -24.86]","[-10.12, -10.12]","[-24.86, -24.86]",-10.11,-24.86,-10.12,-24.86,yes
2471,5734,"[-8.47, -8.47]","[-22.65, -22.65]","[-8.49, -8.49]","[-22.65, -22.65]",-8.47,-22.65,-8.49,-22.65,yes
2471,5755,"[-0.9, -0.9]","[-4.23, -4.23]","[-0.9, -0.9]","[-4.23, -4.23]",-0.9,-4.23,-0.9,-4.23,yes
2471,5816,"[3.77, 3.77]","[2.22, 2.22]","[3.77, 3.77]","[2.22, 2.22]",3.77,2.22,3.77,2.22,yes
2471,5831,"[13.88, 13.88]","[-0.29, -0.29]","[13.88, 13.88]","[-0.29, -0.29]",13.88,-0.29,13.88,-0.29,yes
2471,5833,"[-5.89, -5.89]","[-21.07, -21.07]","[-5.89, -5.89]","[-21.07, -21.07]",-5.89,-21.07,-5.89,-21.07,yes
2471,5920,"[-7.86, -7.86]","[-22.97, -22.97]","[-7.88, -7.88]","[-22.97, -22.97]",-7.86,-22.97,-7.88,-22.97,yes
2471,5991,"[-5.76, -5.76]","[-20.87, -20.87]","[-5.76, -5.76]","[-20.87, -20.87]",-5.76,-20.87,-5.76,-20.87,yes
2471,6013,"[-4.6, -4.6]","[-18.7, -18.7]","[-4.62, -4.62]","[-18.7, -18.7]",-4.6,-18.7,-4.62,-18.7,yes
2471,6018,"[-7.55, -7.55]","[-22.66, -22.66]","[-7.55, -7.55]","[-22.66, -22.66]",-7.55,-22.66,-7.55,-22.66,yes
2471,60490,"[-7.51, -7.51]","[-21.41, -21.41]","[-7.51, -7.51]","[-21.41, -21.41]",-7.51,-21.41,-7.51,-21.41,yes
2471,60606,"[9.61, 9.61]","[-3.59, -3.59]","[9.61, 9.61]","[-3.59, -3.59]",9.61,-3.59,9.61,-3.59,yes
2471,60648,"[2.19, 2.19]","[-12.16, -12.16]","[2.19, 2.19]","[-12.16, -12.16]",2.19,-12.16,2.19,-12.16,yes
2471,60753,"[1.37, 1.37]","[-13.83, -13.83]","[1.36, 1.36]","[-13.83, -13.83]",1.37,-13.83,1.36,-13.83,yes
2471,60795,"[-21.99, -21.99]","[-34.71, -34.71]","[-21.99, -21.99]","[-34.71, -34.71]",-21.99,-34.71,-21.99,-34.71,yes
2471,6178111,"[5.68, 5.68]","[-8.7, -8.7]","[5.67, 5.67]","[-8.7, -8.7]",5.68,-8.7,5.67,-8.7,yes
2471,6253,"[-0.52, -0.52]","[-1.12, -1.12]","[-0.52, -0.52]","[-1.12, -1.12]",-0.52,-1.12,-0.52,-1.12,yes
2471,6321424,"[-4.56, -4.56]","[-13.11, -13.11]","[-4.56, -4.56]","[-13.11, -13.11]",-4.56,-13.11,-4.56,-13.11,yes
2471,6337614,"[78.34, 78.34]","[63.9, 63.9]","[78.33, 78.33]","[63.9, 63.9]",78.34,63.9,78.33,63.9,yes
2471,6442177,"[5.73, 5.73]","[-0.41, -0.41]","[5.71, 5.71]","[-0.41, -0.41]",5.73,-0.41,5.71,-0.41,yes
2471,65028,"[-0.54, -0.54]","[-15.71, -15.71]","[-0.55, -0.55]","[-15.71, -15.71]",-0.54,-15.71,-0.55,-15.71,yes
2471,656583,"[-0.08, -0.08]","[-14.98, -14.98]","[-0.08, -0.08]","[-14.98, -14.98]",-0.08,-14.98,-0.08,-14.98,yes
2471,657298,"[9.41, 9.41]","[-5.77, -5.77]","[9.39, 9.39]","[-5.77, -5.77]",9.41,-5.77,9.39,-5.77,yes
2471,667484,"[-11.46, -11.46]","[-25.16, -25.16]","[-11.47, -11.47]","[-25.16, -25.16]",-11.46,-25.16,-11.47,-25.16,yes
2471,667490,"[-6.6, -6.6]","[-19.9, -19.9]","[-6.6, -6.6]","[-19.9, -19.9]",-6.6,-19.9,-6.6,-19.9,yes
2471,681,"[5.41, 5.41]","[-10.41, -10.41]","[5.41, 5.41]","[-10.41, -10.41]",5.41,-10.41,5.41,-10.41,yes
2471,68617,"[-13.29, -13.29]","[-27.72, -27.72]","[-13.29, -13.29]","[-27.72, -27.72]",-13.29,-27.72,-13.29,-27.72,yes
2471,6883,"[3.17, 3.17]","[-11.84, -11.84]","[3.16, 3.16]","[-11.84, -11.84]",3.17,-11.84,3.16,-11.84,yes
2471,6914273,"[-5.78, -5.78]","[-18.62, -18.62]","[-5.78, -5.78]","[-18.62, -18.62]",-5.78,-18.62,-5.78,-18.62,yes
2471,6917698,"[-10.05, -10.05]","[-25.2, -25.2]","[-10.06, -10.06]","[-25.2, -25.2]",-10.05,-25.2,-10.06,-25.2,yes
2471,6918296,"[-11.76, -11.76]","[-25.66, -25.66]","[-11.76, -11.76]","[-25.66, -25.66]",-11.76,-25.66,-11.76,-25.66,yes
2471,6918837,"[-2.07, -2.075, -2.07]","[-9.48, -9.483, -9.48]","[-11.17, -11.172, -11.17]","[-7.51, -7.509, -7.13]",-2.07,-9.48,-11.17,-7.38,yes
2471,71158,"[59.02, 59.02]","[45.25, 45.25]","[59.02, 59.02]","[45.25, 45.25]",59.02,45.25,59.02,45.25,yes
2471,74989,"[-8.01, -8.01]","[-20.84, -20.84]","[-8.03, -8.03]","[-20.84, -20.84]",-8.01,-20.84,-8.03,-20.84,yes
2471,77999,"[-1.84, -1.84]","[-14.88, -14.88]","[-1.85, -1.85]","[-14.88, -14.88]",-1.84,-14.88,-1.85,-14.88,yes
2471,8226,"[-10.44, -10.44]","[-24.91, -24.91]","[-10.44, -10.44]","[-24.91, -24.91]",-10.44,-24.91,-10.44,-24.91,yes
